canc_flag,gender,federal_state,region_type (Locality),qu_avg_liv_area,serv_revenue_avg,revenue_avg,discount_avg,serv_revenue_std,revenue_std,discount_std,device_type,months_since_act,stars,remaining_months,mon_since_con_start,mon_since_last_subsi,mon_til_next_subsi,voice_min_wireline_avg,voice_min_onnet_avg,voice_min_offnet_avg,data_vol_total_avg,voice_min_onnet_std,voice_min_offnet_std,data_vol_total_std,tot_nbr_calls,avg_days_of_usage_avg
0,0,3,-1,3.1849,34.0984,37.009,-2.9106,1.5345,1.3259,0.0923,1,82,3,24,1,5,24,1.2857,3.5557,0.7886,0.41025,2.806,0.7087,0.17135,1,11.6591
0,0,12,-1,2.9351,32.4686,63.5126,-4.41165,1.6532,0.3458,0.0923,1,32,3,17,8,12,17,9.56285,15.78285,10.4357,0.41025,11.2312,14.539,0.17135,26,10.6148
0,1,5,2,3.1574,36.0183,36.3343,-0.316,2.4056,2.1229,0.0923,0,206,3,19,6,6,19,4.0743,28.57,4.11,0.3607,11.3975,4.2012,0.2906,8,10.6148
0,0,6,3,3.1574,12.6081,16.8108,-4.2027,0.0025,0.0033,0.0008,3,9,0,16,9,6,-7,0,0,0,0,0,0,0,8,10.6148
0,0,5,4,3.027,25.2001,42.0553,-8.4519,0.1553,0.2178,0.126,0,170,3,10,15,15,10,0.2643,13.8471,2.8129,0.0301,13.8171,4.914,0.0207,15,12.4405
0,1,12,3,3.5643,18.6052,50.8246,-4.41165,1.5345,0.1479,0.0923,0,209,3,18,7,10,18,9.56285,15.78285,9.2686,0.41025,18.6471,9.5324,0.172,26,9.7628
0,0,8,3,3.8321,30.3552,51.418,-21.0628,1.5345,1.3259,0.1218,3,20,2,5,20,20,5,9.56285,22.9771,12.2814,0.41025,18.3163,10.257249,0.17135,26,7.8541
0,0,6,3,3,51.3347,60.1474,-8.8128,0.4706,0.5659,0.0923,0,193,3,13,15,16,0,7.3629,0.7214,12.2614,0.0905,0.4792,11.8807,0.0469,6,14.2939
0,0,7,2,2.6806,4.31,4.31,0,0,0,0,3,141,0,4,15,16,6,0,3.6214,0,0,4.139,0,0,6,14.2939
0,0,6,4,2.3478,52.7103,67.3624,-14.6521,0,0,0,0,4,3,21,4,4,21,2.8,26.35,11.8725,0.41025,11.2312,10.0564,0.17135,13,14.2939
0,1,6,4,2.7917,15.5281,15.5281,0,0.143,0.143,0,0,172,2,15,10,10,15,4.54,14.1886,4.4329,0.0572,9.0217,3.7458,0.0182,9,11.7964
0,0,9,2,2.4835,30.777,41.5657,-8.6044,1.0074,1.3259,0.0923,3,54,1,18,7,7,18,9.56285,15.78285,8.82,0.1449,11.2312,5.6018,0.0855,26,11.7964
0,1,9,2,2.4835,52.9131,42.06435,-16.8012,2.3507,2.3477,0.0031,1,45,4,2,23,23,2,13.1557,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,11.0607
0,0,6,3,2.779,48.8023,65.6062,-16.8039,1.5345,1.3259,0.0086,3,22,2,3,22,22,3,10.32,8.8929,12.2814,0.41025,15.4019,10.257249,0.17135,26,11.0607
0,1,6,2,3,22.3588,49.0922,-21.0191,1.5345,0.3332,0.0982,0,31,3,18,7,12,18,9.56285,15.78285,12.2814,0.41025,11.8218,10.257249,0.17135,26,10.2099
1,0,6,4,2.3478,52.7103,67.3624,-14.6521,0,0,0,0,1,3,24,1,1,24,0.52,3.53,6.87,0.41025,0,0,0,26,10.2099
0,0,12,2,3,58.0243,79.1153,-21.0911,1.5345,1.3259,0.1366,0,171,3,17,8,12,17,8.0214,29.3429,6.2643,0.41025,19.3906,4.4656,0.17135,26,10.2099
0,1,6,4,2.1935,34.0206,51.1659,-17.1454,0.2849,0.4327,0.0923,1,185,3,22,3,3,22,4.6043,0.3257,17.4671,0.2933,0.3278,9.5369,0.2359,3,12.1726
0,1,5,2,3,49.5496,53.7534,-4.2038,1.5345,1.3259,0.0197,0,36,3,15,10,10,16,9.8614,15.78285,18.6271,0.41025,11.2312,10.257249,0.17135,39,12.1726
1,1,14,4,2.88,37.2675,62.5054,-25.2379,1.7898,1.7671,0.0982,1,99,3,19,6,10,19,9.56285,1.3557,12.2814,0.41025,2.2411,10.257249,0.17135,26,6.4284
0,0,7,2,2.88,45.9794,54.9035,0.1647,1.6571,1.3259,0.0923,1,49,3,17,8,29,-4,15.3014,22.3171,12.2814,0.41025,5.6942,10.257249,0.17135,26,6.4284
1,0,1,3,3.5965,48.8666,48.8666,0,1.5345,1.3259,0,0,206,2,2,15,16,-10,4.9757,0.73,1.0671,0.4822,0.9497,1.4958,0.17135,26,6.4284
0,0,9,2,3.5965,4.31,4.31,0,0,0,0,3,159,0,10,15,16,6,4.9757,0.73,1.0671,0.4822,0.9497,1.4958,0.17135,26,6.4284
0,0,1,3,2.8265,25.7472,42.9038,-17.1566,1.681,1.6786,0.0923,3,134,3,4,21,21,4,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.2339,26,8.2937
0,1,9,2,3.7929,31.7049,40.3665,-0.2583,1.8082,1.7907,0.0923,0,65,2,9,16,16,9,1.3429,15.78285,12.2814,0.4074,11.2312,10.257249,0.2167,36,8.2937
0,1,10,4,2.1607,56.2179,56.2179,0,1.1272,1.1272,0,0,28,3,23,2,28,-1,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,4,8.2937
0,0,14,4,2.1607,51.8777,55.3128,-3.435,1.5345,1.3259,0.0923,1,11,3,24,1,1,24,17.9757,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,7.1111
0,0,6,4,2.6937,17.7946,34.798,-17.0035,0.6031,0.9338,0.0923,3,170,2,9,16,16,6,9.56285,15.78285,12.2814,0.1603,11.2312,10.257249,0.0981,26,14.3656
0,1,7,4,2.3646,44.2207,44.4519,-0.2312,1.5345,1.3259,0.0923,1,207,3,18,7,7,18,9.56285,15.78285,12.2814,0.41025,11.2312,17.9988,0.17135,26,8.1389
0,0,9,-1,3.4703,40.295,48.6682,-8.3732,1.3505,1.2664,0.0923,3,7,2,18,7,7,18,14.4443,11.8257,5.1329,0.2772,13.1463,8.5019,0.2106,26,8.1389
0,0,9,-1,3.4703,39.3139,47.8387,-8.5248,0.5427,0.6703,0.1847,3,10,2,15,10,10,15,17.13,11.3714,4.7671,0.4019,13.1037,6.512,0.176,11,8.1389
0,1,7,-1,2.8082,29.8138,76.1754,-4.6167,1.5345,1.3259,0.0923,0,7,3,18,7,7,18,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,11,4.6645
0,0,9,4,2.8943,24.9968,40.0165,-12.6188,1.5345,0.7847,0.0756,3,14,2,11,14,14,11,4.4814,15.78285,21.2386,0.41025,11.2312,10.257249,0.17135,11,4.6645
0,1,4,2,2.2202,29.8138,42.06435,-12.7235,1.5345,1.3259,0.134,3,19,3,6,19,19,6,19.4729,15.78285,12.2814,0.2207,8.0892,10.257249,0.1938,26,4.6645
1,1,5,2,3.4219,35.073,56.0865,-21.0136,0.7834,0.7834,0.004,0,22,3,23,2,2,23,9.56285,21.9643,21.7814,0.41025,11.2312,10.257249,0.1967,15,4.6645
0,0,1,3,3.8841,39.5736,69.8436,-23.3673,1.5345,1.3259,0.0923,1,41,3,15,10,10,15,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.2268,10,4.6645
0,0,9,2,3.1292,38.8579,46.3626,-7.5048,1.5345,1.3259,0.0923,3,132,3,18,7,7,18,5.3029,13.25,24.96,0,10.3679,7.3513,0,19,4.6645
0,1,15,2,2.7778,39.4854,39.4854,0,1.5345,1.3259,0,2,92,2,11,26,26,-1,9.56285,29.2271,3.7314,0,11.2312,3.46,0,26,4.6645
0,0,1,3,3.141,39.4854,39.4854,0,1.5345,1.3259,0,3,3,1,22,3,3,22,0,1.57,12.2814,0.3274,1.0402,10.257249,0.2234,12,3.7083
0,1,1,-1,3.141,45.6472,49.8489,-4.2018,1.5357,1.5301,0.0193,0,14,3,11,14,14,11,9.0686,15.78285,3.5214,0.41025,11.2312,4.6807,0.2988,12,3.7083
1,0,6,3,2.7459,34.8735,51.8243,-4.2017,0.5358,0.4504,0,3,183,3,2,23,23,2,9.56285,3.4371,8.4743,0.41025,2.0408,9.3528,0.17135,45,11.8693
0,1,4,-1,3,4.3105,4.3105,0,0.0006,0.0006,0,3,154,0,3,15,23,0,0,0.0271,0,0,0.0449,0,0,45,11.8693
0,0,10,4,3,4.3105,4.3105,0,0.0006,0.0006,0,3,164,1,23,2,23,-1,9.56285,21.16,12.2814,0,16.4938,10.257249,0,12,11.8693
0,1,5,2,3.0514,25.4205,25.4205,0,1.1677,1.1677,0,1,46,3,9,16,16,6,9.56285,15.78285,1.86,0.205,12.9315,1.95,0.206,24,9.5016
0,0,9,4,2.4781,8.8747,11.7868,-2.9121,0.2191,0.4093,0.0923,3,25,1,12,25,16,6,1.0786,1.0843,0.0171,0.0102,0.7891,0.042,0.0089,4,9.5016
0,1,6,4,3,21.4729,42.558,-21.085,0.9264,0.9344,0.0326,3,20,3,5,20,20,5,9.2186,3.1657,5.1371,0.41025,4.2793,5.1416,0.17135,13,12.6914
0,0,4,3,2.7532,44.7453,57.3565,-4.2074,0.6181,0.6203,0.0114,0,8,3,17,8,8,17,4.9257,3.6871,12.2814,0.41025,2.5974,10.257249,0.17135,45,12.6914
0,0,14,4,3,50.4382,75.2434,-16.8152,0.2348,0.3133,0.0786,0,85,3,3,15,16,-1,0,0,0,0,0,0,0,45,12.6914
0,1,6,4,2.4667,55.8589,60.4495,-4.5907,0.5868,0.4703,0.0923,1,29,3,8,29,29,-1,15.3729,15.78285,23.3271,0.462,11.2312,10.257249,0.17135,14,12.6914
0,0,15,-1,2.9542,22.9746,22.9746,0,1.5345,1.3259,0,3,202,1,3,15,16,6,9.56285,1.0757,6.1229,0,1.6636,9.2945,0,6,12.6914
0,0,1,3,3.8793,31.2054,43.8228,-12.6174,1.5345,1.3259,0.1341,3,18,2,7,18,18,7,9.6014,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,6,12.6914
0,0,6,3,3.3146,31.0845,47.7851,0.1061,1.5345,1.3259,0.0923,1,24,3,18,7,7,18,9.56285,15.78285,13.2871,0.41025,14.3489,9.9477,0.17135,26,7.4804
0,0,6,3,3.1875,36.1092,40.5758,-4.4666,0,0,0,3,4,1,21,4,4,21,4.8875,15.78285,2.4325,0.41025,11.2312,2.5464,0.258,19,7.4804
0,0,1,3,3.622,38.0681,54.952,-16.884,0.2807,0.4627,0.189,1,220,2,3,22,22,3,1.5043,15.78285,9.1,0.41025,11.2312,7.728,0.264,12,9.1874
1,1,6,4,2.8566,63.1539,67.0523,-3.8984,1.5345,1.3259,0.0923,1,248,3,15,10,10,15,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,12.5683
0,0,1,4,3.6389,5,5,0,0,0,0,3,96,0,13,15,16,6,0,0,0,0,0,0,0,26,12.5683
0,1,6,4,3.2851,29.8138,75.7424,-4.41,1.5345,1.3259,0.0001,3,187,4,6,15,16,6,5.9486,15.78285,12.2814,0,11.2312,10.257249,0,26,12.5683
0,0,15,3,3.6197,36.4287,42.8906,-6.4619,0.5494,0.4828,0.108,0,64,3,13,12,12,13,9.56285,23.6871,12.2814,0.2638,11.2312,10.257249,0.0866,26,12.5683
0,1,4,4,2.789,10.5225,27.3332,-16.8108,0.9648,0.9645,0.0033,3,54,3,13,15,12,-1,9.56285,10.8686,17,0.3133,12.5133,19.8076,0.1511,23,6.3768
0,1,9,2,3.1257,62.7644,62.9108,-0.1464,1.5345,1.3259,0.0923,0,72,3,23,2,2,23,1.5443,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,23,13.8124
0,1,4,2,3.2162,54.4154,54.4154,0,1.5345,1.3259,0,0,142,3,11,15,16,6,9.56285,15.78285,9.29,0.1114,13.6421,6.5869,0.0537,5,13.8124
0,1,1,3,2.3284,11.1888,11.1888,0,0.1027,0.1027,0,3,60,1,13,24,16,6,0.8857,9.7857,0.2586,0.1668,4.7584,0.3808,0.0756,14,13.8124
0,0,9,2,2.9965,17.1031,17.1031,0,0.155,0.155,0,0,219,2,24,1,1,24,9.56285,5.4843,0.8243,0.1066,3.8883,0.7365,0.054,37,5.3738
0,1,6,4,2.8833,11.5941,89.4837,-4.41165,2.4053,1.3259,0.0923,0,158,3,5,20,20,5,3.5171,15.78285,12.2814,0.41025,13.8109,10.257249,0.2813,12,11.2868
0,0,8,3,3.458,41.401,54.4256,-13.0246,2.0507,2.4917,0.0923,0,103,3,21,4,6,21,7.29,7.2886,12.2814,0.41025,6.7742,10.257249,0.17135,15,7.0174
0,0,6,4,3,48.4557,71.9919,-23.5362,1.5345,1.3259,0.0923,1,28,3,21,4,6,21,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,15,7.8808
0,0,9,-1,2.9137,42.8188,42.8188,0,0.1262,0.1262,0,0,42,3,5,20,20,5,9.56285,16.9771,12.2814,0.41025,11.2312,10.257249,0.182,34,8.0246
0,0,6,4,2.2582,15.3089,18.8014,-3.4924,2.8784,1.3259,0.0923,0,201,1,19,6,6,19,1.76,10.13,11.67,0.41025,9.9577,10.257249,0.1628,16,11.2931
0,0,9,4,2.2343,8.3613,8.3613,0,0,0,0,3,84,1,13,15,6,6,0,0,0,0,0,0,0,16,11.2931
0,1,13,4,3.6825,8.6534,11.1751,-2.5216,0.1657,0.1652,0.0005,3,47,1,11,26,6,6,2.7914,14.4329,0.4557,0.3862,13.2632,0.3707,0.0414,16,11.2931
0,1,9,2,3.454,8.6534,11.1751,-2.5216,0.1657,0.1652,0.0005,3,3,1,22,3,3,22,0.3567,0,0,0.3047,0,0,0.0418,1,3.4
0,0,16,2,3.1143,8.6534,11.1751,-2.5216,0.1657,0.1652,0.0005,3,2,0,23,2,2,23,0,21.945,5.6,0.41025,1.755,5.6,0.0107,26,3.4
0,0,6,3,2.9811,-7.4609,43.1081,-4.41165,1.5345,1.3861,0.0923,0,5,3,20,5,5,20,7.78,15.78285,1.308,0.1347,11.2312,1.5003,0.0419,26,8.60165
0,1,6,4,2.0935,20.2215,39.4098,-19.1884,1.4061,0.7852,0.0923,3,22,1,19,6,22,3,12.6786,27.5443,12.2814,0.41025,11.2312,10.257249,0.0895,16,13.7455
0,0,3,2,3.1097,21.4048,30.0888,-8.684,2.5251,1.3259,0.0923,0,101,1,21,4,4,21,6.3471,15.78285,11.78,0.0075,11.2312,9.3451,0.0119,16,13.7455
0,1,7,3,3.1097,42.0663,54.6745,-12.6081,1.5345,1.3259,0.0024,3,165,3,6,19,19,6,9.1529,11.51,0.6671,0,8.9017,1.0554,0,18,13.7455
1,0,7,4,3.4141,9.3861,40.4292,-14.2363,1.5345,1.3259,0.0923,2,58,3,23,2,7,23,6.9,19.55,16.8986,0.3908,11.2312,15.6008,0.17135,18,13.7455
0,1,4,2,3.2069,46.4523,82.7549,-24.6932,1.5345,1.3259,0.0923,0,29,3,3,22,29,0,9.56285,22.5757,12.2814,0.41025,17.0165,10.257249,0.17135,26,9.2153
0,1,12,3,3,40.2485,40.2485,0,0.914,0.914,0,2,186,2,8,17,17,8,9.56285,15.78285,12.2814,0.3056,11.2312,10.257249,0.2091,26,6.7385
0,1,14,4,2.2222,44.7045,57.3126,-12.6081,1.1861,1.1854,0.0024,3,36,3,13,15,16,-1,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.7385
0,1,4,4,2.9065,38.114,42.289,-4.175,1.5345,1.3259,0.0781,0,178,2,17,8,8,17,9.56285,15.78285,12.2814,0.07,14.9304,14.2267,0.0265,26,6.7385
1,1,9,3,2.758,16.3902,25.3938,-4.2017,1.5345,1.3259,0,3,182,3,6,15,16,6,1.8443,3.8043,3.1814,0.0003,4.6356,3.6503,0.0007,26,6.7385
1,1,9,3,2.758,11.8903,20.8939,-4.2017,1.5345,2.1097,0,3,185,3,3,15,16,6,2.3129,4.8729,3.2543,0.0003,5.8138,3.4932,0.0007,10,6.7385
0,1,6,4,3,30.4421,53.5407,-6.2918,1.5345,1.3259,0.1239,1,187,3,20,5,7,20,5.69,0.2086,5.3043,0.41025,0.1851,4.9495,0.1271,4,2.4949
0,1,13,2,3.7684,25.0165,30.1285,-5.1121,1.135,1.1241,0.0923,0,13,1,24,1,1,24,9.56285,15.78285,22.9071,0.1647,11.2312,10.257249,0.1811,28,8.0209
0,0,4,2,2.7138,26.9477,37.0286,-8.8804,1.0211,1.2112,0.0923,1,174,3,10,15,15,10,5.1129,13.4729,12.2814,0.2736,5.33,15.8775,0.17135,26,7.9333
0,0,1,3,3.3463,12.9253,17.1569,-4.2315,0.7047,0.7527,0.0515,3,26,0,18,7,15,-6,0.4286,28.9629,4.0414,0.056,19.0681,7.4336,0.0504,13,7.9333
0,1,6,4,2.7377,33.2042,63.5544,-25.0381,1.5345,1.0355,0.0923,1,7,3,18,7,7,18,4.5314,7.9114,2.2643,0.41025,3.9287,3.4747,0.17135,14,6.3148
0,0,8,3,2.718,25.9321,38.9015,-12.9694,0.266,0.4623,0.0923,0,52,3,12,13,13,12,9.56285,22.8229,10.64,0.0746,12.826,7.516,0.0346,14,10.4721
0,0,7,4,2.5619,33.1794,45.7967,-12.6174,1.5144,1.4494,0.1341,3,16,2,9,16,16,9,9.56285,27.6671,12.2814,0.3879,11.2312,10.257249,0.1182,14,11.4879
0,0,1,3,2.2258,15.1098,15.503,-0.3933,0.1319,0.3898,0.0923,0,104,1,2,23,23,2,0.0971,0,0.5957,0.022,0,1.4592,0.018,8,9.1701
0,0,6,2,2.0471,29.8138,74.9833,-3.2133,2.9586,1.3259,0.0923,0,177,3,18,7,29,-4,9.3157,5.9129,5.0657,0.41025,12.6259,5.5854,0.17135,13,10.226
0,0,1,3,3,20.8286,52.4994,-4.41165,0.6014,0.6312,0.0923,3,40,3,9,16,16,9,9.56285,15.78285,12.2814,0.41025,18.4172,10.257249,0.17135,13,14.5596
0,0,7,3,2.0876,36.6898,49.2907,-12.6009,1.5345,1.3259,0.0023,3,21,2,4,21,21,4,9.56285,23.88,12.2814,0.41025,16.3348,10.257249,0.2298,26,14.5596
0,0,5,-1,3.0501,39.6744,44.222,-4.5476,1.5345,1.3259,0.0923,0,97,3,24,1,1,24,11.9743,9.4271,3.07,0.41025,12.0456,5.2948,0.2046,19,14.5596
0,1,12,2,3.2715,19.6653,48.2997,-15.5072,1.5345,1.3259,0.0923,1,123,3,20,5,5,21,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,19,14.5596
0,0,4,-1,3.0412,19.6653,48.2997,-15.5072,1.5345,1.3259,0.0923,0,1,0,24,1,1,24,9.56285,4.85,0.81,0.0179,0,0,0,14,14.5596
0,0,4,2,3.3028,23.8549,38.8069,-14.3518,2.4937,1.4411,0.0923,1,110,3,16,9,30,-5,9.56285,17.4957,12.2814,0.41025,11.0308,10.257249,0.2939,26,4.8333
0,0,15,-1,3.0826,9.8379,9.8379,0,0.0005,0.0005,0,3,158,1,11,15,16,6,0,0.0471,0,0,0.0611,0,0,1,4.8333
0,0,4,3,3.0826,42.7605,61.6669,-18.9064,1.6244,1.6733,0.1265,1,15,3,10,15,15,10,15.6657,4.3043,12.2814,0.41025,2.7165,10.257249,0.17135,1,8.60165
0,0,14,4,2.8449,29.8138,42.06435,-4.2182,1.5345,1.3259,0.0274,0,56,3,9,16,17,8,9.56285,8.2557,12.2814,0.41025,5.9949,10.257249,0.17135,26,8.60165
0,0,6,3,3.68,20.4844,32.353,-11.8686,1.5345,1.3259,0.0923,3,216,3,19,6,16,-5,9.56285,12.2857,17.9843,0.41025,9.3607,6.0528,0.17135,26,9.8019
0,0,14,4,3,30.5298,42.06435,-3.0426,1.5345,1.3259,0.0923,1,184,3,22,3,7,18,9.56285,15.78285,12.2814,0.41025,15.8743,10.257249,0.17135,26,4.8303
0,0,1,2,2.8975,25.0577,25.0577,0,0.3224,0.3224,0,0,5,1,20,5,5,20,0,0.0367,0,0,0.0368,0,0,1,4.8303
0,0,7,4,2.9276,25.3485,25.3485,0,1.5345,1.3259,0,3,175,2,11,15,16,6,3.5986,3.6271,1.81,0.009,4.4029,2.2915,0.0208,3,4.8303
0,0,5,2,2.9276,17.1108,21.328,-0.0154,0.3582,0.3652,0.0378,0,50,2,10,15,16,6,9.56285,15.78285,1.2857,0.3284,11.2312,1.7003,0.0497,3,15.9091
0,0,5,4,2.6364,24.9044,45.9331,-21.0288,1.5345,1.3259,0.0923,3,48,3,16,9,11,16,6.6814,2.98,12.2814,0.41025,4.3785,10.257249,0.17135,3,15.9091
0,1,8,3,2.9484,35.822,44.6048,-8.7828,0.9794,0.9716,0.0923,0,24,3,13,24,24,1,2.7614,22.63,12.2814,0.41025,18.7024,10.257249,0.17135,26,10.6183
0,0,8,-1,2.5099,54.0246,75.0438,-21.0191,0.4044,0.4182,0.0982,0,13,3,12,13,13,12,0,28.7114,1.4643,0.41025,11.2312,3.5868,0.17135,26,10.6183
1,0,6,4,3,15.5088,15.6898,-0.181,1.5345,1.3259,0.0923,3,239,1,5,20,13,6,4.2771,1.0857,8.5114,0.1812,2.6594,8.5941,0.0902,26,16.7915
0,1,5,2,4,25.5976,29.9445,-3.6326,1.5345,1.3259,0.0923,3,13,2,12,13,13,12,9.56285,13.7729,9.8157,0.0518,11.6728,9.2903,0.0455,26,16.7915
0,0,12,2,3,25.5516,50.7822,-8.4239,0.1483,0.1879,0.0674,1,45,3,17,8,8,17,9.56285,12.7829,3.7843,0.203,6.8323,2.9891,0.1107,24,16.7915
0,1,2,3,3,41.4747,49.8801,-8.4055,1.6072,1.6079,0.0017,2,49,3,13,24,24,1,9.56285,10.0657,12.2814,0.0255,10.5876,10.257249,0.0082,41,16.7915
0,0,10,4,3.9542,42.5409,46.7139,-4.173,1.5345,1.3259,0.0923,1,132,3,21,4,6,19,9.56285,15.54,12.2814,0.41025,10.1689,15.9564,0.17135,26,9.2619
0,1,4,2,2.9881,15.3269,15.3269,0,0.0842,0.0842,0,0,167,1,5,20,20,5,11.1314,0.64,5.46,0,0.5815,3.697,0,5,9.2619
1,0,10,4,3.0437,29.8138,42.06435,0,1.5345,1.3259,0,1,69,4,3,22,22,3,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.6059
0,1,6,3,2.9543,29.6052,65.6223,-4.41165,1.5345,2.3924,0.0923,1,172,3,12,13,13,12,9.56285,15.78285,12.2814,0.1364,11.2312,10.257249,0.0453,26,12.9874
0,1,5,2,3.8216,34.1511,34.1511,0,0.4712,0.4712,0,3,131,2,10,15,15,10,9.56285,15.78285,5.3443,0.3751,11.2312,6.9359,0.0671,26,12.9874
0,1,6,4,3.9592,8.0985,8.0985,0,1.847,1.847,0,2,176,1,3,15,16,6,0.8443,6.5071,7.2357,0,3.6602,6.6329,0,26,12.9874
0,1,7,2,2.8118,29.1493,54.5264,-25.3771,0.3391,0.4559,0.0923,1,31,3,16,9,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.2614,26,12.9874
0,1,1,3,3.1126,25.9321,34.3355,0,0.912,0.912,0,0,169,2,7,18,18,7,10.1157,21.3486,9.2857,0.3808,13.2167,5.9318,0.1702,20,6.365
0,0,13,3,2.7169,3.0649,25.9491,-22.8842,2.5339,0.4125,0.0923,0,7,0,18,7,7,18,1.5086,9.5771,16.0871,0.21,6.3503,11.371,0.1014,3,6.365
0,0,12,-1,2.56,29.8138,42.06435,-12.7898,1.5345,1.3259,0.0923,3,21,4,4,21,21,5,17.4914,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.7392
0,1,8,4,2.5455,32.9395,32.6934,0.246,1.6829,1.4143,0.0923,3,196,2,9,28,28,-3,1.0143,15.8329,12.2814,0.0147,5.9048,10.257249,0.0177,29,5.386
0,0,6,4,2.9028,44.5727,48.8383,-4.2656,1.5345,1.3259,0.1183,3,199,3,16,9,16,-8,3.4686,3.7914,14.75,0.0057,3.6672,10.257249,0.0039,29,13.6667
0,1,6,3,3.3583,33.3282,46.0441,-12.7159,0.3508,0.4329,0.1544,0,208,3,6,19,16,6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.1371
0,0,9,2,2.9634,0.0648,0.0648,0,0.1025,0.1025,0,3,51,0,10,27,16,6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.1371
0,0,8,2,3.7576,38.8186,38.8186,0,1.5345,1.3259,0,3,155,2,24,1,16,0,9.56285,15.4114,15.7143,0,8.5203,14.6757,0,26,3.1371
0,1,7,2,2.9732,47.3028,42.06435,-4.41165,1.5345,1.3259,0.1637,1,121,3,2,15,16,0,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.3949
0,0,9,3,2.8291,0.9224,0.9224,0,0.4087,0.4087,0,3,16,0,9,16,16,6,9.56285,15.78285,12.2814,0.41025,11.2312,16.8192,0.17135,26,3.3949
0,1,14,4,3.7315,17.249,17.249,0,1.5345,1.3259,0,0,11,2,14,11,11,14,15.9757,18.3086,6.4871,0.1005,17.9307,12.788,0.0706,3,8.4921
0,1,6,3,3.3182,19.111,56.9085,-4.41165,0.9408,0.9474,0.0738,1,13,3,12,13,13,12,9.56285,14.51,12.2814,0.0874,8.5443,10.257249,0.0485,20,11.1621
0,1,7,4,2.8382,37.7731,37.7731,0,0,0,0,3,188,2,3,15,16,6,0,0,0,0,0,0,0,20,11.1621
0,1,14,4,2.8382,31.3786,35.641,-4.2625,1.283,1.2874,0.0923,3,11,2,14,11,11,14,12.6957,15.78285,16.14,0.1968,11.2312,10.257249,0.0975,19,11.1621
0,1,2,-1,3.1067,4.1597,4.1597,0,0,0,0,3,152,0,4,15,16,6,0,0.4743,0,0,0.4831,0,0,15,11.1621
0,0,9,3,3.5944,13.0531,13.0531,0,1.5345,1.3259,0,3,117,1,11,15,16,6,9.56285,15.78285,2.6229,0,11.2312,2.1455,0,15,1
0,1,6,3,2.9365,5.0642,5.0642,0,0.3775,0.3775,0,3,123,0,8,15,16,6,0,1.4271,0.1,0,2.9688,0.2449,0,15,1
0,0,9,3,2.9365,33.6382,38.2612,-4.6231,0.0903,0.1762,0.0923,3,5,1,20,5,5,20,19.416,22.362,0.37,0.41025,12.8077,0.386,0.17135,12,1
0,1,6,3,2.9365,17.7805,34.9641,-17.1835,0.876,0.8193,0.192,0,44,3,3,22,16,-1,1.5629,11.4629,12.2814,0.2264,10.3509,10.257249,0.0603,6,1
0,0,4,4,3.3275,15.544,15.544,0,2.3845,2.3845,0,3,221,1,8,15,16,6,4.1386,17.9429,0,0,12.0827,0,0,6,1
0,1,9,2,3.3275,0.036,0.036,0,0.0416,0.0416,0,3,59,0,2,15,16,6,4.1386,17.9429,0,0,12.0827,0,0,6,1
0,1,3,2,3.7393,21.596,25.8023,-4.2063,1.5345,1.3259,0.0164,3,65,2,11,26,16,6,0.1557,4.9529,1.1729,0.1959,5.8078,2.5429,0.1983,2,1
0,0,2,2,3,47.5761,51.7764,-4.2003,0.8447,0.8449,0.0008,0,235,3,11,26,16,0,16.9343,15.78285,12.2814,0.4901,11.2312,10.257249,0.0524,23,1
1,0,5,-1,3.0636,22.6703,22.8539,-0.1836,1.9986,2.1479,0.0923,0,96,3,13,24,24,1,16.8129,15.78285,12.2814,0.4218,11.2312,10.257249,0.0914,23,7.9685
0,0,5,3,2.9529,37.823,58.7072,-20.8841,2.0568,1.8503,0.0923,1,37,3,12,13,16,12,9.56285,15.78285,1.1171,0.41025,11.2312,1.8591,0.17135,10,8.7233
0,0,1,4,2.9529,29.8138,42.06435,-4.2016,1.5345,1.3259,0.0162,3,13,3,12,13,13,12,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.7233
